Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	tree_length
0	-69.29875	-112.3483	43.04956	0.1503903	0.3688453	1.604267
6	-71.16997	-114.4712	43.30125	0.7028684	0.4552893	0.7193343
12	-74.11827	-117.6898	43.57151	0.01306689	0.1678135	1.696811
18	-67.56317	-111.8757	44.31253	0.01132503	0.2110454	0.9920646
24	-73.83393	-117.2195	43.38554	0.01062465	0.5040473	1.263439
30	-73.85158	-118.4072	44.55567	0.001208991	0.06920885	1.256778
36	-77.44135	-121.7444	44.30306	0.07456541	0.09114944	1.320713
42	-76.72513	-121.0109	44.28572	0.2273357	0.102622	1.166075
48	-74.15534	-118.2961	44.14072	0.2602901	0.06230641	1.408445
54	-76.54315	-120.1862	43.64304	0.1504051	0.123524	1.660551
60	-79.65482	-122.3293	42.67453	0.05354134	0.304534	2.026692
66	-78.95941	-123.1216	44.16218	0.3727763	0.09519497	1.174597
72	-79.4165	-122.514	43.09754	0.6107978	0.2994813	1.33289
78	-75.74699	-120.6043	44.85733	0.08621956	0.1124629	0.5896211
84	-76.35138	-120.4944	44.14303	0.08366796	0.1110273	1.373925
90	-75.78063	-119.4775	43.69692	0.2855032	0.2123778	1.293523
96	-70.77356	-115.0797	44.30619	0.3511548	0.1271246	0.9339651
102	-75.37196	-119.5992	44.22722	0.308588	0.1271246	1.056256
108	-75.54472	-118.9316	43.38688	0.308588	0.1476814	1.66681
114	-78.20751	-122.1041	43.89659	0.2255419	0.1259546	1.409626
120	-74.51758	-118.6302	44.11264	0.007744972	0.283591	1.00409
126	-75.37498	-120.0889	44.71387	0.0008985589	0.08901857	1.034934
132	-76.55143	-121.1273	44.57585	0.1276207	0.05162056	1.206355
138	-76.76368	-120.9907	44.22701	0.1080729	0.08527738	1.375325
144	-85.38778	-127.9633	42.57557	0.7338265	0.4730174	1.375325
150	-74.03111	-118.4284	44.39728	0.3565349	0.1080771	0.910874
156	-69.0192	-113.0719	44.05271	0.1551179	0.1950705	1.145754
162	-66.30854	-110.8557	44.54714	0.1427141	0.125562	0.9048676
