Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	tree_length
2700	-74.32751	-117.7629	43.43541	0.0163906	0.0891475	0.0686113	0.0347238	0.0643406	0.00297304	0.017325	0.0277388	0.0453632	0.0489966	0.0176667	0.038398	0.0041275	0.0123956	0.0382514	0.000428147	0.00222392	0.100706	0.0592782	0.0577984	0.0109955	0.0022233	0.0313187	0.0274398	0.0751843	0.00590764	0.0288528	0.036618	0.0319116	0.0106096	0.000752777	0.00243165	0.00384893	0.0872404	0.0086587	0.698921	1.24634	0.743819	0.865594	0.955968	1.04606	1.15528	1.34441	0.2139975	0.4588196	0.0147546	0.0802496	0.0617631	0.031258	0.0579187	0.0026763	0.0155957	0.0249702	0.0408355	0.0441062	0.0159034	0.0345654	0.00371553	0.0111584	0.0344334	0.000385413	0.00200195	0.0906545	0.0533615	0.0520294	0.00989806	0.00200139	0.0281928	0.024701	0.0676801	0.005318	0.0259729	0.0329631	0.0287265	0.00955069	0.000677642	0.00218894	0.00346476	0.0785328	0.00779447	1.110878
2736	-71.75426	-115.5259	43.77161	0.0144204	0.0933862	0.101886	0.0084479	0.170453	0.016867	0.0123631	0.0141478	0.0470398	0.0161076	0.00904789	0.0393887	0.0131499	0.0298519	0.00913509	0.000251105	0.00310807	0.0573186	0.0353809	0.0219624	0.00803267	0.0694594	0.00254245	0.0232438	0.00595689	0.0059451	0.0433495	0.0446739	0.0265094	0.0292486	0.00077683	0.0099672	0.0459767	0.0621987	0.0250908	0.264039	1.60215	0.395891	0.636409	0.868499	1.15141	1.57132	2.52595	0.6700076	0.1348388	0.0129136	0.0836281	0.0912397	0.00756516	0.152642	0.0151045	0.0110712	0.0126695	0.0421245	0.0144245	0.00810245	0.0352729	0.0117758	0.0267326	0.00818055	0.000224866	0.00278331	0.0513292	0.0316838	0.0196675	0.00719332	0.0622014	0.00227678	0.020815	0.00533444	0.00532388	0.0388198	0.0400058	0.0237393	0.0261924	0.000695657	0.0089257	0.0411725	0.0556994	0.022469	1.116685
2772	-74.53305	-118.6652	44.13219	0.0139502	0.031196	0.00609134	0.00724726	0.0350368	0.0116494	0.00636685	0.0066651	0.0369781	0.000734953	0.0240704	0.0046473	0.0103371	0.00725351	0.00151728	0.00124949	0.0128969	0.0239867	0.0234106	0.013231	0.00829556	0.0354217	0.000709443	0.0224611	0.032642	0.0122668	0.00283821	0.0251905	0.0402868	0.0175114	0.000871101	0.00724122	0.00466106	0.0373431	0.017113	0.194853	1.65876	0.291889	0.548511	0.829145	1.20606	1.82312	3.42596	0.8903744	0.09611107	0.0256736	0.0574121	0.0112103	0.0133376	0.0644807	0.0214392	0.0117173	0.0122662	0.0680533	0.00135258	0.0442984	0.00855274	0.0190241	0.0133491	0.00279236	0.00229953	0.023735	0.0441443	0.0430841	0.02435	0.0152669	0.0651891	0.00130564	0.0413368	0.0600733	0.0225754	0.00522336	0.0463598	0.0741426	0.0322274	0.00160315	0.0133265	0.00857806	0.0687251	0.0314943	0.5433695
2808	-74.04285	-117.7971	43.75424	0.0250549	0.0899398	0.0268362	0.000875454	0.0788731	0.0272752	0.0568692	0.00755284	0.162912	0.0143046	0.016229	0.0262904	0.0203951	0.0522722	0.00446414	0.036864	0.0441818	0.0611828	0.0232379	0.0444583	0.00798267	0.0428186	0.00145384	0.0843958	0.0164952	0.0161273	0.0413107	0.147851	0.0655879	0.0675201	0.00134336	0.00529956	0.00229776	0.16452	0.0396264	0.242144	1.62006	0.727201	0.856108	0.952687	1.04966	1.16808	1.37514	0.230335	0.12229	0.0164327	0.0589885	0.017601	0.000574181	0.0517303	0.0178889	0.0372986	0.00495366	0.106848	0.00938194	0.0106441	0.017243	0.0133765	0.0342836	0.00292788	0.0241779	0.0289774	0.0401278	0.015241	0.0291587	0.00523557	0.0280833	0.000953524	0.0553524	0.0108187	0.0105773	0.0270943	0.0969709	0.0430169	0.0442842	0.000881065	0.0034758	0.00150703	0.107903	0.0259897	1.524699
2844	-81.54908	-123.4072	41.85807	0.141884	0.188061	0.0123639	0.0105322	0.0763848	0.0163011	0.185451	0.0011104	0.0274738	0.0575994	0.0341772	0.0117582	0.0410531	0.0786584	0.0146025	0.059009	0.0106302	0.180354	0.150645	0.112912	0.0662349	0.0755569	0.0223816	0.0460508	0.0163216	0.0143788	0.0871824	0.174108	0.0320244	0.0339006	0.0373051	0.00678226	0.0381913	0.132316	0.0418934	0.730989	1.2201	0.771625	0.881227	0.961321	1.04024	1.13478	1.29597	0.1874605	0.4901911	0.0634659	0.0841213	0.00553049	0.00471114	0.0341677	0.00729164	0.0829542	0.000496694	0.0122893	0.0257648	0.0152878	0.00525957	0.0183634	0.0351846	0.00653182	0.0263953	0.004755	0.0806739	0.0673848	0.0505065	0.0296275	0.0337973	0.0100115	0.020599	0.00730081	0.00643179	0.0389975	0.0778804	0.0143248	0.0151641	0.0166869	0.00303377	0.0170833	0.0591862	0.0187393	2.235589
2880	-80.98454	-123.3231	42.33858	0.0239825	0.0316766	0.0240519	0.0086495	0.017983	0.00580655	0.0373597	0.00364773	0.00985803	0.0469221	0.00342084	0.0172168	0.00341354	0.0117913	0.0247489	0.0099378	0.000784043	0.0148054	0.0392689	0.0235925	0.0171189	0.00318311	0.000677375	0.0102495	0.0324215	0.000421852	0.0115532	0.01578	0.0141967	0.010049	0.00323418	0.00449259	0.0458252	0.0444345	0.0225182	1.26611	0.782277	0.367248	0.613522	0.858631	1.16464	1.62993	2.72295	0.7243104	1.324218	0.0403017	0.0532314	0.0404184	0.0145352	0.0302198	0.0097577	0.0627818	0.00612989	0.0165661	0.078851	0.0057486	0.0289323	0.00573634	0.0198149	0.0415897	0.0167001	0.00131756	0.0248799	0.0659899	0.0396463	0.0287677	0.00534911	0.0011383	0.0172238	0.0544832	0.000708907	0.0194148	0.0265178	0.0238571	0.016887	0.00543493	0.00754963	0.0770076	0.0746706	0.0378411	0.5950734
2916	-71.58966	-115.6513	44.0616	0.0179282	0.0673442	0.000866917	0.0188378	0.00673013	0.00722087	0.0367056	0.00106839	0.0125529	0.00325681	0.0132202	0.00336763	0.00523033	0.0102683	0.0217321	0.00216547	0.00183626	0.0267218	0.00491248	0.015293	0.0125492	0.00771025	0.00244616	0.00571343	0.00322509	0.00488404	0.00720434	0.00565757	0.00343725	0.00412418	0.00102086	0.00128295	0.0270569	0.0108962	0.0185407	0.143526	1.70075	0.230495	0.488842	0.799882	1.25018	2.04565	4.33849	1.061123	0.06904594	0.0456177	0.171356	0.00220585	0.0479323	0.0171247	0.0183733	0.0933966	0.00271848	0.0319407	0.00828686	0.0336386	0.00856885	0.0133084	0.0261273	0.0552968	0.00550997	0.00467233	0.0679928	0.0124997	0.0389126	0.0319311	0.0196185	0.00622418	0.0145377	0.00820615	0.0124273	0.0183313	0.0143955	0.00874599	0.0104939	0.00259756	0.00326442	0.0688456	0.0277251	0.0471763	0.3930084
2952	-72.3502	-114.9049	42.55471	0.0147166	0.0200087	0.00252648	0.00326504	0.00201455	0.00169651	0.0125703	0.00312688	0.00189134	0.00328395	0.00269534	0.000224076	0.00020899	0.000213913	0.00711287	0.00424207	0.000698657	0.0045005	0.00118918	0.00193933	0.000835551	0.00337594	0.00173029	3.67273e-05	0.00104722	0.00102019	0.00182551	0.00313526	0.00548678	0.00163331	0.00582792	0.000501321	0.00581301	0.0169672	0.00629785	0.315369	1.56015	0.098596	0.323074	0.702929	1.42262	3.09526	10.1424	1.675152	0.1653871	0.102441	0.139279	0.0175866	0.0227277	0.0140231	0.0118093	0.0875011	0.0217659	0.0131655	0.0228593	0.018762	0.00155978	0.00145476	0.00148903	0.0495121	0.0295287	0.00486329	0.0313275	0.00827776	0.0134995	0.0058162	0.0234996	0.0120444	0.000255656	0.0072896	0.00710144	0.0127072	0.0218243	0.038193	0.0113693	0.0405676	0.00348965	0.0404638	0.118107	0.0438388	0.1436594
2988	-77.2298	-119.9385	42.70871	0.064391	0.150589	0.0923766	0.0240194	0.00490246	0.0376434	0.128945	0.02439	0.0626616	0.0360369	0.0568724	0.00517659	0.00369849	0.0700618	0.0369116	0.000752794	0.00463847	0.0342222	0.0250913	0.0569052	0.018173	0.0453162	0.0742823	5.70201e-06	0.041644	0.00645213	0.0517222	0.0220476	0.0100886	0.0632907	0.0315358	0.00826817	0.0460267	0.00884577	0.113223	0.808555	1.15664	0.633045	0.800127	0.932798	1.07204	1.2498	1.57967	0.3305973	0.5719559	0.044067	0.103058	0.0632193	0.016438	0.00335507	0.0257618	0.0882458	0.0166917	0.0428834	0.0246624	0.0389215	0.00354268	0.00253112	0.0479478	0.025261	0.000515186	0.0031744	0.0234205	0.0171716	0.0389439	0.0124369	0.0310128	0.0508362	3.90226e-06	0.0284997	0.00441561	0.0353969	0.0150886	0.00690425	0.0433139	0.021582	0.00565845	0.031499	0.00605374	0.0774858	1.461208
3024	-74.24243	-117.9624	43.72001	0.206689	0.0759502	0.00728356	0.0437332	0.00422979	0.0281387	0.154894	0.033339	0.106077	0.0345703	0.0154988	0.00624343	0.0049592	0.117266	0.025302	0.00342853	0.0325926	0.045462	0.0216054	0.150362	0.061863	0.00250018	0.0185617	4.41654e-06	0.0287772	0.0332735	0.0280153	0.0264214	0.053839	0.0141151	0.0124922	0.00390215	0.113251	0.066696	0.137585	0.182663	1.66873	0.833433	0.914974	0.972658	1.02811	1.09293	1.19986	0.1317443	0.08955985	0.120244	0.0441848	0.00423728	0.0254422	0.00246072	0.01637	0.090111	0.0193953	0.0617113	0.0201116	0.0090166	0.00363218	0.00288506	0.0682209	0.0147197	0.00199458	0.018961	0.026448	0.0125692	0.0874745	0.0359894	0.0014545	0.0107984	2.56937e-06	0.0167414	0.0193572	0.0162982	0.0153709	0.0313214	0.00821161	0.00726746	0.00227012	0.0658852	0.0388011	0.0800412	1.718922
3060	-80.75617	-124.3642	43.60799	0.0443663	0.0752508	0.0602913	0.0233241	0.0382528	0.0255644	0.022334	0.0103032	0.0107375	0.0760883	0.00915338	0.0104468	0.0689302	0.0147063	0.060146	0.0437475	0.00615618	0.014074	0.030424	0.000497076	0.0104208	0.024483	0.0312129	0.000252357	0.0242027	0.123188	0.0539595	0.0636244	0.070702	0.0432604	0.0373438	0.0874936	0.0184933	0.14407	0.025588	0.483229	1.42281	0.916713	0.958476	0.986856	1.01332	1.04332	1.09085	0.06287829	0.2778789	0.0316204	0.0536323	0.0429704	0.0166234	0.0272633	0.0182201	0.0159178	0.00734319	0.00765277	0.0542292	0.00652374	0.00744558	0.0491274	0.0104814	0.0428668	0.0311794	0.00438759	0.0100307	0.0216836	0.000354272	0.00742701	0.0174494	0.0222459	0.000179858	0.0172496	0.0877974	0.0384576	0.0453459	0.0503903	0.0308323	0.0266155	0.0623578	0.0131804	0.102681	0.0182369	1.403089
3096	-73.16181	-116.7506	43.58883	0.131627	0.122584	0.00949575	0.0871588	0.0098026	0.0112922	0.0945536	0.0233842	0.0178607	0.0028896	0.0363521	0.0129742	0.00501429	0.0204336	0.024674	0.0219683	0.00407085	0.145331	0.000879422	0.0922297	0.0449581	0.0287325	0.0183226	0.00672628	0.0135515	0.0772213	0.0685807	0.0244818	0.00567646	0.112876	0.00636346	0.015514	0.0695858	0.000582901	0.0255905	0.354042	1.52851	0.627928	0.796966	0.931646	1.07337	1.25476	1.59254	0.3364658	0.1895117	0.0944689	0.0879783	0.00681511	0.0625539	0.00703534	0.00810439	0.0678612	0.0167828	0.0128187	0.00207387	0.0260899	0.00931156	0.00359876	0.0146652	0.0177085	0.0157667	0.00292165	0.104304	0.000631161	0.0661933	0.0322664	0.0206213	0.0131501	0.00482746	0.0097259	0.0554218	0.0492204	0.0175706	0.004074	0.0810109	0.00456706	0.0111344	0.0499417	0.000418348	0.0183663	1.393339
3132	-75.34062	-118.6033	43.26266	0.118576	0.156817	0.0436397	0.105304	0.0201042	0.0279816	0.123572	0.0191194	0.0192092	0.025378	0.0174596	0.0237286	0.0135108	0.000769139	0.0242283	0.143311	0.00335289	0.0560126	0.049176	0.0602485	0.0482944	0.0270114	0.0277783	0.0283321	0.0346049	0.206493	0.00505274	0.00898461	0.0135079	0.00529913	0.00482306	0.034025	0.0630287	0.00255543	0.0344546	0.0462343	1.78035	0.22667	0.484869	0.797849	1.25337	2.06241	4.4117	1.073222	0.0212475	0.0743078	0.0982719	0.0273475	0.0659904	0.0125986	0.0175351	0.0774382	0.0119815	0.0120378	0.0159036	0.0109414	0.0148699	0.00846678	0.000481994	0.0151831	0.0898086	0.00210115	0.0351013	0.030817	0.0377557	0.0302645	0.0169272	0.0174077	0.0177548	0.0216857	0.129402	0.00316638	0.00563036	0.00846498	0.00332079	0.00302245	0.0213223	0.039498	0.0016014	0.0215915	1.595744
3168	-75.67607	-120.0871	44.41099	0.0637837	0.0848245	0.0552499	0.0474234	0.0553364	0.0243638	0.0522921	0.00756724	0.0133901	0.0197802	0.0135914	0.106073	0.0264801	0.00221675	0.00611878	0.0114637	0.0160528	0.0116555	0.0428179	0.0390125	0.0392758	0.164178	0.0151487	0.00666984	0.000320228	0.0297352	0.00413429	0.000747079	0.0278292	0.0177996	0.0312789	0.0430779	0.108319	0.0213453	0.00230575	0.215263	1.64206	0.959407	0.979992	0.993715	1.00633	1.02042	1.04231	0.02996403	0.1072585	0.0526416	0.0700069	0.0455985	0.0391392	0.0456699	0.0201078	0.0431574	0.00624535	0.011051	0.0163249	0.0112172	0.0875439	0.0218544	0.00182951	0.00504992	0.00946119	0.0132486	0.00961947	0.0353382	0.0321976	0.0324149	0.135499	0.0125024	0.00550471	0.000264289	0.0245409	0.00341209	0.000616575	0.0229678	0.0146902	0.0258149	0.0355528	0.0893974	0.0176166	0.00190297	1.21166
3204	-74.50933	-118.0501	43.54076	0.0873191	0.0304878	0.0984671	0.0373201	0.0478926	0.0251338	0.0585731	0.0292747	0.0219626	0.0672584	0.017142	0.099413	0.025598	0.0384878	0.0309191	0.0221276	0.0342267	0.0308153	0.0116011	0.00167095	0.0522248	0.0468493	0.00147053	0.00358391	0.00159771	0.0382071	0.000965613	0.00811889	0.143922	0.0632904	0.0366181	0.0290068	0.123958	0.11277	0.00706966	0.242376	1.61987	0.503695	0.715725	0.900914	1.10998	1.39718	1.98533	0.49587	0.1224215	0.0587872	0.0205258	0.0662925	0.0251255	0.0322435	0.0169212	0.0394341	0.019709	0.0147862	0.0452814	0.0115408	0.0669293	0.0172337	0.0259117	0.0208162	0.0148973	0.0230429	0.0207462	0.00781038	0.00112496	0.0351601	0.0315411	0.000990026	0.00241285	0.00107565	0.0257227	0.000650094	0.00546601	0.0968946	0.04261	0.0246529	0.0195287	0.083454	0.0759217	0.00475961	1.485343
3240	-76.17685	-120.5106	44.33374	0.0810653	0.00778801	0.056156	0.066345	0.008265	0.015831	0.0596471	0.0570531	0.0166614	0.0302036	0.0388614	0.05553	0.0256645	0.0197931	0.0307003	0.0245797	0.0210443	0.0291271	0.00244076	0.0102823	0.0158338	0.023698	0.00092624	0.0131649	0.0121673	0.00811628	0.0114751	0.0231828	0.106659	0.0398647	0.0420309	0.0182705	0.0258478	0.0534353	0.0164327	0.196824	1.65714	0.650821	0.811007	0.936736	1.06754	1.23303	1.53652	0.3105733	0.09717782	0.0758936	0.00729117	0.0525734	0.0621124	0.00773772	0.0148211	0.0558418	0.0534133	0.0155984	0.0282767	0.0363822	0.0519874	0.0240272	0.0185303	0.0287418	0.0230116	0.0197017	0.0272689	0.00228505	0.00962631	0.0148237	0.0221861	0.000867149	0.012325	0.0113911	0.00759849	0.010743	0.0217038	0.0998541	0.0373214	0.0393495	0.0171049	0.0241988	0.0500263	0.0153843	1.068144
3276	-78.41391	-122.8945	44.48059	0.0315813	0.0987812	0.0247412	0.0709011	0.00452922	0.0561561	0.039081	0.050193	0.0579687	0.0364701	0.0912679	0.00444549	0.0202204	0.0463834	0.0332054	0.0168594	0.00993852	0.112723	0.00219648	0.0453284	0.0889675	0.026205	0.0537779	0.0229685	0.00860189	0.015719	0.0279343	0.0160358	0.0876495	0.0304375	0.090505	0.0408643	0.0477746	0.0620832	0.00548634	0.0415743	1.78417	0.977157	0.988793	0.99649	1.00352	1.01133	1.02338	0.01670888	0.01906512	0.0213679	0.0668352	0.0167398	0.0479716	0.00306447	0.0379952	0.0264421	0.0339605	0.0392215	0.0246756	0.0617517	0.00300781	0.0136811	0.0313829	0.0224667	0.011407	0.00672439	0.076268	0.00148613	0.0306691	0.0601953	0.0177302	0.036386	0.0155404	0.00582002	0.0106355	0.0189003	0.0108498	0.0593036	0.020594	0.0612355	0.0276487	0.0323242	0.0420054	0.00371205	1.477981
3312	-80.26911	-124.0197	43.75063	0.0301483	0.0239082	0.0227107	0.0069577	0.0395192	0.0246107	0.0467522	0.012347	0.00259484	0.026883	0.0915302	0.00121603	0.0524149	0.0159607	0.00654248	0.0151509	0.0183552	0.0116297	0.00698041	0.0334126	0.057038	0.0062098	0.0184292	0.00368585	0.00385211	0.000208327	0.0518238	0.00398227	0.0620167	0.0308435	0.0602257	0.0225267	0.0303846	0.0351015	0.0271877	0.249543	1.61401	0.273591	0.531463	0.821018	1.218	1.8816	3.65509	0.9371847	0.1264997	0.0333816	0.0264723	0.0251463	0.0077039	0.0437575	0.0272502	0.0517663	0.0136711	0.00287313	0.0297661	0.101347	0.00134645	0.0580363	0.0176725	0.00724414	0.0167758	0.0203237	0.0128769	0.00772904	0.036996	0.0631552	0.00687578	0.0204056	0.00408115	0.00426524	0.000230669	0.0573817	0.00440936	0.0686678	0.0341514	0.0666848	0.0249427	0.0336433	0.038866	0.0301035	0.9031406
3348	-75.2857	-118.5985	43.31278	0.0263329	0.0678142	0.0360049	0.0110833	0.000388413	0.00297767	0.0081368	0.00224569	0.00708027	0.0100836	0.00703944	0.00171782	0.00143688	0.00273926	0.0158814	0.00335058	0.0144439	0.00892587	0.0191352	0.0134152	0.0203895	0.0111709	0.0190938	0.0231865	0.00802512	0.00661998	0.0285748	0.00981002	0.015205	0.0119255	0.0185768	0.0307893	0.000852011	0.00116026	0.00413477	0.517127	1.39508	0.227649	0.485888	0.798372	1.25255	2.05809	4.39273	1.070107	0.3032836	0.0560576	0.144363	0.0766474	0.0235942	0.000826854	0.00633888	0.0173216	0.00478063	0.0150725	0.0214659	0.0149856	0.0036569	0.00305884	0.00583135	0.0338084	0.00713272	0.0307482	0.0190014	0.040735	0.0285583	0.0434053	0.0237807	0.0406469	0.0493595	0.0170839	0.0140926	0.06083	0.0208836	0.0323685	0.0253871	0.0395464	0.0655444	0.00181376	0.00246997	0.00880211	0.4697476
3384	-76.33258	-120.2933	43.96076	0.0989216	0.0768377	0.0118503	0.0193539	0.0597815	0.00840284	0.105374	0.0882609	0.00492451	0.00976834	0.0173765	0.00129927	0.00221504	0.0120571	0.00667436	0.0190129	0.0136672	0.0358011	0.0332839	0.0611481	0.0257708	0.0343838	0.0783595	0.028977	0.0150008	0.00032254	0.0122714	0.00909846	0.0577623	0.00297464	0.0347244	0.0459954	0.0374278	0.00548632	0.0341591	0.166569	1.6819	0.373883	0.618902	0.860974	1.16148	1.61576	2.67463	0.7113638	0.08102957	0.089221	0.0693027	0.0106882	0.017456	0.0539191	0.00757883	0.0950411	0.0796057	0.00444159	0.00881042	0.0156725	0.00117186	0.00199783	0.0108747	0.00601985	0.0171484	0.0123269	0.0322903	0.03002	0.0551517	0.0232436	0.031012	0.0706753	0.0261354	0.0135298	0.00029091	0.011068	0.00820623	0.0520979	0.00268294	0.0313192	0.0414849	0.0337575	0.00494831	0.0308094	1.108726
3420	-77.33716	-121.3317	43.99451	0.0718466	0.046262	0.0579814	0.00846262	0.0568983	0.0399987	0.0910577	0.0173223	0.00612167	0.0076815	0.00552154	0.00031427	0.0285082	0.0192927	0.00275495	0.0153308	0.00966762	0.0147956	0.0310578	0.0354837	0.0517738	0.0216746	0.0569124	0.0390443	0.0267501	0.00142264	0.0198464	0.0045009	0.005716	0.0271264	0.0638072	0.0246803	0.0443943	0.0017189	0.0101666	0.37145	1.51427	0.58688	0.771118	0.922112	1.08447	1.29682	1.70392	0.3853482	0.2007001	0.0743835	0.0478955	0.0600287	0.00876143	0.0589074	0.041411	0.0942729	0.017934	0.00633782	0.00795273	0.0057165	0.000325367	0.0295148	0.0199739	0.00285223	0.0158721	0.010009	0.015318	0.0321544	0.0367366	0.053602	0.0224399	0.0589219	0.040423	0.0276946	0.00147287	0.0205472	0.00465983	0.00591783	0.0280842	0.0660602	0.0255518	0.0459618	0.00177959	0.0105256	0.9658948
3456	-77.44138	-121.208	43.76666	0.118557	0.0763387	0.00320763	0.0254881	0.0258496	0.0695864	0.140613	0.0494134	0.126742	0.015438	0.0715755	0.00267626	0.0594183	0.0181866	0.00520777	0.0279987	0.00604959	0.0308644	0.0135197	0.0385685	0.0417951	0.035766	0.0777013	0.00804004	0.00962332	0.00789215	0.0185602	0.0212444	0.00799918	0.0101195	0.142111	0.0847513	0.0110003	0.0204484	0.0112992	0.378192	1.50875	0.92088	0.960598	0.987537	1.01262	1.04102	1.08592	0.05959919	0.2050896	0.0826958	0.0532478	0.00223739	0.0177784	0.0180306	0.0485379	0.0980801	0.0344668	0.088405	0.0107683	0.0499254	0.00186675	0.0414454	0.0126855	0.00363253	0.0195297	0.00421971	0.0215286	0.00943027	0.0269023	0.029153	0.0249475	0.0541982	0.00560809	0.00671246	0.00550494	0.0129461	0.0148184	0.00557959	0.00705854	0.0991256	0.0591157	0.00767294	0.0142632	0.00788141	1.43365
3492	-78.49878	-121.5415	43.04274	0.0628292	0.214934	0.00872866	0.0279202	0.00662357	0.0104573	0.0730968	0.0247015	0.0379542	0.0427282	0.00914075	0.00445138	0.0183301	0.00153877	0.0677144	0.000214514	0.0220395	0.0117209	0.0152486	0.0544021	0.00278732	0.0524635	0.0571477	0.123474	0.0658341	0.0219928	0.0190913	0.0667209	0.0899794	0.0129969	0.0453238	0.0485457	0.067365	0.191911	0.179088	0.354927	1.52779	0.589749	0.772954	0.922797	1.08366	1.29374	1.69564	0.3818229	0.1900752	0.0357086	0.122157	0.00496089	0.0158683	0.00376447	0.00594333	0.0415442	0.014039	0.021571	0.0242843	0.0051951	0.00252992	0.0104178	0.000874553	0.0384851	0.000121918	0.012526	0.00666153	0.00866645	0.0309192	0.00158416	0.0298173	0.0324796	0.070176	0.0374164	0.0124995	0.0108505	0.0379205	0.0511393	0.00738671	0.0257595	0.0275907	0.0382865	0.109071	0.101784	1.759496
3528	-69.60479	-113.0791	43.47433	0.0526212	0.117074	0.0574496	0.023304	0.0246072	0.0017458	0.161916	0.00910573	0.0411589	0.0029729	0.0149791	0.00275091	0.00094377	0.00227135	0.0128406	0.0011722	0.00528004	0.155757	0.0499471	0.0125485	0.00892793	0.0520084	0.0136216	0.0541438	0.0373948	0.00102574	0.00715652	0.00682279	0.0122197	0.0526939	0.0531306	0.0382053	0.0341352	0.069442	0.0188337	0.393829	1.49596	0.436457	0.667419	0.881486	1.13445	1.49831	2.29118	0.5994719	0.2153959	0.0434812	0.0967388	0.0474709	0.0192562	0.020333	0.00144256	0.133792	0.00752411	0.0340098	0.00245652	0.0123773	0.00227309	0.000779842	0.00187683	0.0106102	0.000968598	0.00436292	0.128703	0.0412715	0.0103689	0.00737719	0.0429748	0.0112556	0.0447393	0.0308995	0.000847575	0.00591347	0.0056377	0.0100972	0.0435412	0.0439021	0.0315692	0.028206	0.0573803	0.0155624	1.210207
3564	-73.38914	-117.0716	43.68242	0.141786	0.178148	0.0728154	0.0137001	0.0197088	0.000422682	0.0981123	0.0205461	0.0222486	9.8709e-05	0.0123844	0.00241329	0.000408624	0.0301128	0.0133064	0.0250913	0.0110488	0.0824625	0.0361612	0.0240885	0.0122112	0.0382145	0.120512	0.0189883	0.0149646	0.00783299	0.00633255	0.00524925	0.00452499	0.08015	0.0472585	0.0210694	0.00633115	0.0733077	0.0305311	0.179117	1.67163	0.356682	0.604848	0.854826	1.16983	1.65331	2.80362	0.7454188	0.08766879	0.109695	0.137828	0.056335	0.0105994	0.0152481	0.000327016	0.0759064	0.0158959	0.0172131	7.63681e-05	0.00958141	0.00186709	0.00031614	0.0232973	0.0102948	0.0194124	0.00854808	0.0637986	0.0279768	0.0186365	0.00944745	0.0295653	0.0932365	0.0146906	0.0115776	0.00606014	0.0048993	0.00406118	0.00350084	0.0620095	0.0365625	0.0163007	0.00489821	0.0567158	0.023621	1.292543
3600	-71.59411	-115.5269	43.93284	0.0865639	0.0780927	0.0851262	0.0436893	0.0288208	0.0122596	0.130939	0.00916281	0.000925903	0.00120371	0.0600218	0.00937619	0.00368999	0.0279248	0.0116188	0.0191485	0.00959535	0.0457976	0.0127273	0.0133601	0.0117367	0.0479691	0.011696	0.00275895	0.0384248	0.00501552	0.105849	0.0130146	0.0251357	0.00241596	0.032573	0.0129401	0.0142101	0.0600273	0.032868	0.478743	1.42648	0.868896	0.933758	0.978844	1.02161	1.07094	1.15089	0.1016142	0.2745908	0.0782195	0.0705649	0.0769204	0.0394778	0.0260426	0.0110778	0.118317	0.00827956	0.00083665	0.00108768	0.054236	0.00847237	0.00333429	0.0252329	0.0104988	0.0173027	0.0086704	0.0413829	0.0115005	0.0120723	0.0106053	0.0433451	0.0105686	0.002493	0.0347209	0.00453204	0.0956455	0.0117601	0.0227127	0.00218308	0.0294331	0.0116928	0.0128403	0.0542409	0.0296997	1.106679
